ID,Size,Maze Type,Orientation,Agent Type,Symmetry,Density,Dead Ends,Solution Path Length,Average Episodes
29x17_BT_2,"(29, 17)",BinaryTree,Horizontal,Q-Student,0.06,0.56,28,20,30
29x17_BT_2,"(29, 17)",BinaryTree,Horizontal,Q-Explorer,0.06,0.56,28,20,145
29x17_BT_3,"(29, 17)",BinaryTree,Horizontal,Q-Determinative,0.06,0.55,27,18,786
29x17_BT_3,"(29, 17)",BinaryTree,Horizontal,Q-Student,0.06,0.55,27,18,166
29x17_BT_3,"(29, 17)",BinaryTree,Horizontal,Q-Explorer,0.06,0.55,27,10,3312
29x17_DFS_1,"(29, 17)",DFS,Horizontal,Q-Determinative,0.06,0.55,13,88,1140
29x17_DFS_1,"(29, 17)",DFS,Horizontal,Q-Student,0.06,0.55,13,88,1403
29x17_DFS_1,"(29, 17)",DFS,Horizontal,Q-Explorer,0.06,0.55,13,88,899
29x17_DFS_2,"(29, 17)",DFS,Horizontal,Q-Determinative,0.06,0.55,14,74,385
29x17_DFS_2,"(29, 17)",DFS,Horizontal,Q-Student,0.06,0.55,14,74,520
29x17_DFS_2,"(29, 17)",DFS,Horizontal,Q-Explorer,0.06,0.55,14,74,730
29x17_DFS_3,"(29, 17)",DFS,Horizontal,Q-Determinative,0.06,0.55,14,22,4760
29x17_DFS_3,"(29, 17)",DFS,Horizontal,Q-Student,0.06,0.55,14,44,4035
29x17_DFS_3,"(29, 17)",DFS,Horizontal,Q-Explorer,0.06,0.55,14,44,4050
29x19_AB_1,"(29, 19)",AldousBroder,Horizontal,Q-Determinative,0.13,0.54,38,74,421
29x19_AB_1,"(29, 19)",AldousBroder,Horizontal,Q-Student,0.13,0.54,38,74,549
29x19_AB_1,"(29, 19)",AldousBroder,Horizontal,Q-Explorer,0.13,0.54,38,74,939
29x19_AB_2,"(29, 19)",AldousBroder,Horizontal,Q-Determinative,0.06,0.54,30,46,193
29x19_AB_2,"(29, 19)",AldousBroder,Horizontal,Q-Student,0.06,0.54,30,46,90
29x19_AB_2,"(29, 19)",AldousBroder,Horizontal,Q-Explorer,0.06,0.54,30,46,345
29x19_AB_3,"(29, 19)",AldousBroder,Horizontal,Q-Determinative,0.08,0.54,33,60,396
29x19_AB_3,"(29, 19)",AldousBroder,Horizontal,Q-Student,0.08,0.54,33,60,214
29x19_AB_3,"(29, 19)",AldousBroder,Horizontal,Q-Explorer,0.08,0.54,33,60,466
29x19_BT_1,"(29, 19)",BinaryTree,Horizontal,Q-Determinative,0.08,0.55,33,32,113
29x19_BT_1,"(29, 19)",BinaryTree,Horizontal,Q-Student,0.08,0.55,33,32,62
29x19_BT_1,"(29, 19)",BinaryTree,Horizontal,Q-Explorer,0.08,0.55,33,32,255
29x19_BT_2,"(29, 19)",BinaryTree,Horizontal,Q-Determinative,0.08,0.55,37,32,104
29x19_BT_2,"(29, 19)",BinaryTree,Horizontal,Q-Student,0.08,0.55,37,32,50
29x19_BT_2,"(29, 19)",BinaryTree,Horizontal,Q-Explorer,0.08,0.55,37,32,206
29x19_BT_3,"(29, 19)",BinaryTree,Horizontal,Q-Determinative,0.1,0.55,33,42,179
29x19_BT_3,"(29, 19)",BinaryTree,Horizontal,Q-Student,0.1,0.55,33,42,74
29x19_BT_3,"(29, 19)",BinaryTree,Horizontal,Q-Explorer,0.1,0.55,33,42,275
29x19_DFS_1,"(29, 19)",DFS,Horizontal,Q-Determinative,0.08,0.54,13,56,275
29x19_DFS_1,"(29, 19)",DFS,Horizontal,Q-Student,0.08,0.54,13,56,155
29x19_DFS_1,"(29, 19)",DFS,Horizontal,Q-Explorer,0.08,0.54,13,56,442
29x19_DFS_2,"(29, 19)",DFS,Horizontal,Q-Determinative,0.06,0.54,16,78,659
29x19_DFS_2,"(29, 19)",DFS,Horizontal,Q-Student,0.06,0.54,16,78,454
29x19_DFS_2,"(29, 19)",DFS,Horizontal,Q-Explorer,0.06,0.54,16,78,827
29x19_DFS_3,"(29, 19)",DFS,Horizontal,Q-Determinative,0.1,0.54,14,0,5000
29x19_DFS_3,"(29, 19)",DFS,Horizontal,Q-Student,0.1,0.54,14,0,5000
29x19_DFS_3,"(29, 19)",DFS,Horizontal,Q-Explorer,0.1,0.54,14,0,5000
29x21_AB_1,"(29, 21)",AldousBroder,Horizontal,Q-Determinative,0.06,0.54,36,38,152
29x21_AB_1,"(29, 21)",AldousBroder,Horizontal,Q-Student,0.06,0.54,36,38,62
29x21_AB_1,"(29, 21)",AldousBroder,Horizontal,Q-Explorer,0.06,0.54,36,38,262
29x21_AB_2,"(29, 21)",AldousBroder,Horizontal,Q-Determinative,0.06,0.54,41,48,178
29x21_AB_2,"(29, 21)",AldousBroder,Horizontal,Q-Student,0.06,0.54,41,48,117
29x21_AB_2,"(29, 21)",AldousBroder,Horizontal,Q-Explorer,0.06,0.54,41,48,380
29x21_AB_3,"(29, 21)",AldousBroder,Horizontal,Q-Determinative,0.06,0.54,38,58,243
29x21_AB_3,"(29, 21)",AldousBroder,Horizontal,Q-Student,0.06,0.54,38,58,143
29x21_AB_3,"(29, 21)",AldousBroder,Horizontal,Q-Explorer,0.06,0.54,38,58,438
29x21_BT_1,"(29, 21)",BinaryTree,Horizontal,Q-Determinative,0.06,0.55,39,28,81
29x21_BT_1,"(29, 21)",BinaryTree,Horizontal,Q-Student,0.06,0.55,39,28,48
29x21_BT_1,"(29, 21)",BinaryTree,Horizontal,Q-Explorer,0.06,0.55,39,28,195
29x21_BT_2,"(29, 21)",BinaryTree,Horizontal,Q-Determinative,0.06,0.55,39,14,32
29x21_BT_2,"(29, 21)",BinaryTree,Horizontal,Q-Student,0.06,0.55,39,14,20
29x21_BT_2,"(29, 21)",BinaryTree,Horizontal,Q-Explorer,0.06,0.55,39,14,84
29x21_BT_3,"(29, 21)",BinaryTree,Horizontal,Q-Determinative,0.06,0.56,41,36,139
29x21_BT_3,"(29, 21)",BinaryTree,Horizontal,Q-Student,0.06,0.56,41,36,68
29x21_BT_3,"(29, 21)",BinaryTree,Horizontal,Q-Explorer,0.06,0.56,41,36,270
29x21_DFS_1,"(29, 21)",DFS,Horizontal,Q-Determinative,0.06,0.54,15,0,5000
29x21_DFS_1,"(29, 21)",DFS,Horizontal,Q-Student,0.06,0.54,15,0,5000
29x21_DFS_1,"(29, 21)",DFS,Horizontal,Q-Explorer,0.06,0.54,15,0,5000
29x21_DFS_2,"(29, 21)",DFS,Horizontal,Q-Determinative,0.06,0.54,15,81,1787
29x21_DFS_2,"(29, 21)",DFS,Horizontal,Q-Student,0.06,0.54,15,81,2553
29x21_DFS_2,"(29, 21)",DFS,Horizontal,Q-Explorer,0.06,0.54,15,102,2039
29x21_DFS_3,"(29, 21)",DFS,Horizontal,Q-Determinative,0.06,0.54,17,0,5000
29x21_DFS_3,"(29, 21)",DFS,Horizontal,Q-Student,0.06,0.54,17,0,5000
29x21_DFS_3,"(29, 21)",DFS,Horizontal,Q-Explorer,0.06,0.54,17,0,5000
29x23_AB_1,"(29, 23)",AldousBroder,Horizontal,Q-Determinative,0.11,0.54,44,44,170
29x23_AB_1,"(29, 23)",AldousBroder,Horizontal,Q-Student,0.11,0.54,44,44,85
29x23_AB_1,"(29, 23)",AldousBroder,Horizontal,Q-Explorer,0.11,0.54,44,44,308
29x23_AB_2,"(29, 23)",AldousBroder,Horizontal,Q-Determinative,0.06,0.54,43,46,187
29x23_AB_2,"(29, 23)",AldousBroder,Horizontal,Q-Student,0.06,0.54,43,46,78
29x23_AB_2,"(29, 23)",AldousBroder,Horizontal,Q-Explorer,0.06,0.54,43,46,309
29x23_AB_3,"(29, 23)",AldousBroder,Horizontal,Q-Determinative,0.07,0.54,49,24,83
29x23_AB_3,"(29, 23)",AldousBroder,Horizontal,Q-Student,0.07,0.54,49,24,40
29x23_AB_3,"(29, 23)",AldousBroder,Horizontal,Q-Explorer,0.07,0.54,49,24,160
29x23_BT_1,"(29, 23)",BinaryTree,Horizontal,Q-Determinative,0.13,0.55,41,52,237
29x23_BT_1,"(29, 23)",BinaryTree,Horizontal,Q-Student,0.13,0.55,41,52,166
29x23_BT_1,"(29, 23)",BinaryTree,Horizontal,Q-Explorer,0.13,0.55,41,52,376
29x23_BT_2,"(29, 23)",BinaryTree,Horizontal,Q-Determinative,0.07,0.55,44,26,100
29x23_BT_2,"(29, 23)",BinaryTree,Horizontal,Q-Student,0.07,0.55,44,26,39
29x23_BT_2,"(29, 23)",BinaryTree,Horizontal,Q-Explorer,0.07,0.55,44,26,197
29x23_BT_3,"(29, 23)",BinaryTree,Horizontal,Q-Determinative,0.09,0.53,40,24,97
29x23_BT_3,"(29, 23)",BinaryTree,Horizontal,Q-Student,0.09,0.53,40,24,50
29x23_BT_3,"(29, 23)",BinaryTree,Horizontal,Q-Explorer,0.09,0.53,40,24,195
29x23_DFS_1,"(29, 23)",DFS,Horizontal,Q-Determinative,0.06,0.54,17,0,5000
29x23_DFS_1,"(29, 23)",DFS,Horizontal,Q-Student,0.06,0.54,17,0,5000
29x23_DFS_1,"(29, 23)",DFS,Horizontal,Q-Explorer,0.06,0.54,17,0,5000
29x23_DFS_2,"(29, 23)",DFS,Horizontal,Q-Determinative,0.06,0.54,17,58,245
29x23_DFS_2,"(29, 23)",DFS,Horizontal,Q-Student,0.06,0.54,17,58,156
29x23_DFS_2,"(29, 23)",DFS,Horizontal,Q-Explorer,0.06,0.54,17,58,497
29x23_DFS_3,"(29, 23)",DFS,Horizontal,Q-Determinative,0.07,0.54,17,23,4597
29x23_DFS_3,"(29, 23)",DFS,Horizontal,Q-Student,0.07,0.54,17,92,3285
29x23_DFS_3,"(29, 23)",DFS,Horizontal,Q-Explorer,0.07,0.54,17,46,4134
29x25_AB_1,"(29, 25)",AldousBroder,Horizontal,Q-Determinative,0.05,0.54,49,96,1172
29x25_AB_1,"(29, 25)",AldousBroder,Horizontal,Q-Student,0.05,0.54,49,96,2041
29x25_AB_1,"(29, 25)",AldousBroder,Horizontal,Q-Explorer,0.05,0.54,49,96,2910
29x25_AB_2,"(29, 25)",AldousBroder,Horizontal,Q-Determinative,0.05,0.54,48,70,303
29x25_AB_2,"(29, 25)",AldousBroder,Horizontal,Q-Student,0.05,0.54,48,70,605
29x25_AB_2,"(29, 25)",AldousBroder,Horizontal,Q-Explorer,0.05,0.54,48,70,659
29x25_AB_3,"(29, 25)",AldousBroder,Horizontal,Q-Determinative,0.05,0.54,48,48,191
29x25_AB_3,"(29, 25)",AldousBroder,Horizontal,Q-Student,0.05,0.54,48,48,110
29x25_AB_3,"(29, 25)",AldousBroder,Horizontal,Q-Explorer,0.05,0.54,48,48,357
29x25_BT_1,"(29, 25)",BinaryTree,Horizontal,Q-Determinative,0.05,0.53,40,40,188
29x25_BT_1,"(29, 25)",BinaryTree,Horizontal,Q-Student,0.05,0.53,40,40,97
29x25_BT_1,"(29, 25)",BinaryTree,Horizontal,Q-Explorer,0.05,0.53,40,40,309
29x25_BT_2,"(29, 25)",BinaryTree,Horizontal,Q-Determinative,0.05,0.54,43,9,2093
29x25_BT_2,"(29, 25)",BinaryTree,Horizontal,Q-Student,0.05,0.54,43,16,570
29x25_BT_2,"(29, 25)",BinaryTree,Horizontal,Q-Explorer,0.05,0.54,43,12,1203
29x25_BT_3,"(29, 25)",BinaryTree,Horizontal,Q-Determinative,0.05,0.54,46,18,74
29x25_BT_3,"(29, 25)",BinaryTree,Horizontal,Q-Student,0.05,0.54,46,18,34
29x25_BT_3,"(29, 25)",BinaryTree,Horizontal,Q-Explorer,0.05,0.54,46,18,157
29x25_DFS_1,"(29, 25)",DFS,Horizontal,Q-Determinative,0.05,0.54,16,0,5000
29x25_DFS_1,"(29, 25)",DFS,Horizontal,Q-Student,0.05,0.54,16,0,5000
29x25_DFS_1,"(29, 25)",DFS,Horizontal,Q-Explorer,0.05,0.54,16,0,5000
29x25_DFS_2,"(29, 25)",DFS,Horizontal,Q-Determinative,0.05,0.54,16,24,4725
29x25_DFS_2,"(29, 25)",DFS,Horizontal,Q-Student,0.05,0.54,16,74,3741
29x25_DFS_2,"(29, 25)",DFS,Horizontal,Q-Explorer,0.05,0.54,16,24,4784
29x25_DFS_3,"(29, 25)",DFS,Horizontal,Q-Determinative,0.05,0.54,19,86,2639
29x25_DFS_3,"(29, 25)",DFS,Horizontal,Q-Student,0.05,0.54,19,64,2357
29x25_DFS_3,"(29, 25)",DFS,Horizontal,Q-Explorer,0.05,0.54,19,21,4457
29x27_AB_1,"(29, 27)",AldousBroder,Horizontal,Q-Determinative,0.05,0.54,46,80,1226
29x27_AB_1,"(29, 27)",AldousBroder,Horizontal,Q-Student,0.05,0.54,46,80,681
29x27_AB_1,"(29, 27)",AldousBroder,Horizontal,Q-Explorer,0.05,0.54,46,80,1075
29x27_AB_2,"(29, 27)",AldousBroder,Horizontal,Q-Determinative,0.05,0.54,54,64,334
29x27_AB_2,"(29, 27)",AldousBroder,Horizontal,Q-Student,0.05,0.54,54,64,333
29x27_AB_2,"(29, 27)",AldousBroder,Horizontal,Q-Explorer,0.05,0.54,54,64,503
29x27_AB_3,"(29, 27)",AldousBroder,Horizontal,Q-Determinative,0.05,0.54,51,72,563
29x27_AB_3,"(29, 27)",AldousBroder,Horizontal,Q-Student,0.05,0.54,51,72,465
29x27_AB_3,"(29, 27)",AldousBroder,Horizontal,Q-Explorer,0.05,0.54,51,72,796
29x27_BT_1,"(29, 27)",BinaryTree,Horizontal,Q-Determinative,0.05,0.55,53,42,138
29x27_BT_1,"(29, 27)",BinaryTree,Horizontal,Q-Student,0.05,0.55,53,42,97
29x27_BT_1,"(29, 27)",BinaryTree,Horizontal,Q-Explorer,0.05,0.55,53,42,312
29x27_BT_2,"(29, 27)",BinaryTree,Horizontal,Q-Determinative,0.05,0.54,49,50,180
29x27_BT_2,"(29, 27)",BinaryTree,Horizontal,Q-Student,0.05,0.54,49,50,139
29x27_BT_2,"(29, 27)",BinaryTree,Horizontal,Q-Explorer,0.05,0.54,49,50,317
29x27_BT_3,"(29, 27)",BinaryTree,Horizontal,Q-Determinative,0.05,0.54,47,22,78
29x27_BT_3,"(29, 27)",BinaryTree,Horizontal,Q-Student,0.05,0.54,47,22,36
29x27_BT_3,"(29, 27)",BinaryTree,Horizontal,Q-Explorer,0.05,0.54,47,22,207
29x27_DFS_1,"(29, 27)",DFS,Horizontal,Q-Determinative,0.05,0.54,19,38,178
29x27_DFS_1,"(29, 27)",DFS,Horizontal,Q-Student,0.05,0.54,19,38,65
29x27_DFS_1,"(29, 27)",DFS,Horizontal,Q-Explorer,0.05,0.54,19,38,303
29x27_DFS_2,"(29, 27)",DFS,Horizontal,Q-Determinative,0.05,0.54,18,20,83
29x27_DFS_2,"(29, 27)",DFS,Horizontal,Q-Student,0.05,0.54,18,20,30
29x27_DFS_2,"(29, 27)",DFS,Horizontal,Q-Explorer,0.05,0.54,18,20,167
29x27_DFS_3,"(29, 27)",DFS,Horizontal,Q-Determinative,0.07,0.54,23,57,4437
29x27_DFS_3,"(29, 27)",DFS,Horizontal,Q-Student,0.07,0.54,23,0,5000
29x27_DFS_3,"(29, 27)",DFS,Horizontal,Q-Explorer,0.07,0.54,23,0,5000
29x29_AB_1,"(29, 29)",AldousBroder,Square,Q-Determinative,0.05,0.54,57,60,264
29x29_AB_1,"(29, 29)",AldousBroder,Square,Q-Student,0.05,0.54,57,60,277
29x29_AB_1,"(29, 29)",AldousBroder,Square,Q-Explorer,0.05,0.54,57,60,422
29x29_AB_2,"(29, 29)",AldousBroder,Square,Q-Determinative,0.05,0.54,64,48,222
29x29_AB_2,"(29, 29)",AldousBroder,Square,Q-Student,0.05,0.54,64,48,95
29x29_AB_2,"(29, 29)",AldousBroder,Square,Q-Explorer,0.05,0.54,64,48,326
29x29_AB_3,"(29, 29)",AldousBroder,Square,Q-Determinative,0.05,0.54,53,56,250
29x29_AB_3,"(29, 29)",AldousBroder,Square,Q-Student,0.05,0.54,53,56,156
29x29_AB_3,"(29, 29)",AldousBroder,Square,Q-Explorer,0.05,0.54,53,56,412
29x29_BT_1,"(29, 29)",BinaryTree,Square,Q-Determinative,0.05,0.54,57,26,100
29x29_BT_1,"(29, 29)",BinaryTree,Square,Q-Student,0.05,0.54,57,26,45
29x29_BT_1,"(29, 29)",BinaryTree,Square,Q-Explorer,0.05,0.54,57,26,218
29x29_BT_2,"(29, 29)",BinaryTree,Square,Q-Determinative,0.05,0.54,49,24,94
29x29_BT_2,"(29, 29)",BinaryTree,Square,Q-Student,0.05,0.54,49,24,38
29x29_BT_2,"(29, 29)",BinaryTree,Square,Q-Explorer,0.05,0.54,49,24,187
29x29_BT_3,"(29, 29)",BinaryTree,Square,Q-Determinative,0.05,0.55,59,24,70
29x29_BT_3,"(29, 29)",BinaryTree,Square,Q-Student,0.05,0.55,59,24,33
29x29_BT_3,"(29, 29)",BinaryTree,Square,Q-Explorer,0.05,0.55,59,24,190
29x29_DFS_1,"(29, 29)",DFS,Square,Q-Determinative,0.05,0.54,22,26,4517
29x29_DFS_1,"(29, 29)",DFS,Square,Q-Student,0.05,0.54,22,26,4478
29x29_DFS_1,"(29, 29)",DFS,Square,Q-Explorer,0.05,0.54,22,0,5000
29x29_DFS_2,"(29, 29)",DFS,Square,Q-Determinative,0.05,0.54,17,0,5000
29x29_DFS_2,"(29, 29)",DFS,Square,Q-Student,0.05,0.54,17,0,5000
29x29_DFS_2,"(29, 29)",DFS,Square,Q-Explorer,0.05,0.54,17,0,5000
29x29_DFS_3,"(29, 29)",DFS,Square,Q-Determinative,0.05,0.54,15,0,5000
29x29_DFS_3,"(29, 29)",DFS,Square,Q-Student,0.05,0.54,15,0,5000
29x29_DFS_3,"(29, 29)",DFS,Square,Q-Explorer,0.05,0.54,15,0,5000
29x31_AB_1,"(29, 31)",AldousBroder,Vertical,Q-Determinative,0.05,0.53,60,38,184
29x31_AB_1,"(29, 31)",AldousBroder,Vertical,Q-Student,0.05,0.53,60,38,63
29x31_AB_1,"(29, 31)",AldousBroder,Vertical,Q-Explorer,0.05,0.53,60,38,279
29x31_AB_2,"(29, 31)",AldousBroder,Vertical,Q-Determinative,0.05,0.53,59,61,2912
29x31_AB_2,"(29, 31)",AldousBroder,Vertical,Q-Student,0.05,0.53,59,81,2467
29x31_AB_2,"(29, 31)",AldousBroder,Vertical,Q-Explorer,0.05,0.53,59,61,3699
29x31_AB_3,"(29, 31)",AldousBroder,Vertical,Q-Determinative,0.05,0.53,61,86,1819
29x31_AB_3,"(29, 31)",AldousBroder,Vertical,Q-Student,0.05,0.53,61,86,1202
29x31_AB_3,"(29, 31)",AldousBroder,Vertical,Q-Explorer,0.05,0.53,61,86,907
29x31_BT_1,"(29, 31)",BinaryTree,Vertical,Q-Determinative,0.05,0.53,59,15,2204
29x31_BT_1,"(29, 31)",BinaryTree,Vertical,Q-Student,0.05,0.53,59,15,2932
29x31_BT_1,"(29, 31)",BinaryTree,Vertical,Q-Explorer,0.05,0.53,59,20,1248
29x31_BT_2,"(29, 31)",BinaryTree,Vertical,Q-Determinative,0.05,0.54,59,20,1077
29x31_BT_2,"(29, 31)",BinaryTree,Vertical,Q-Student,0.05,0.54,59,26,80
29x31_BT_2,"(29, 31)",BinaryTree,Vertical,Q-Explorer,0.05,0.54,59,20,1148
29x31_BT_3,"(29, 31)",BinaryTree,Vertical,Q-Determinative,0.05,0.54,59,24,1233
29x31_BT_3,"(29, 31)",BinaryTree,Vertical,Q-Student,0.05,0.54,59,30,139
29x31_BT_3,"(29, 31)",BinaryTree,Vertical,Q-Explorer,0.05,0.54,59,30,779
29x31_DFS_1,"(29, 31)",DFS,Vertical,Q-Determinative,0.05,0.53,25,80,814
29x31_DFS_1,"(29, 31)",DFS,Vertical,Q-Student,0.05,0.53,25,80,644
29x31_DFS_1,"(29, 31)",DFS,Vertical,Q-Explorer,0.05,0.53,25,80,1091
29x31_DFS_2,"(29, 31)",DFS,Vertical,Q-Determinative,0.07,0.53,19,0,5000
29x31_DFS_2,"(29, 31)",DFS,Vertical,Q-Student,0.07,0.53,19,0,5000
29x31_DFS_2,"(29, 31)",DFS,Vertical,Q-Explorer,0.07,0.53,19,0,5000
29x31_DFS_3,"(29, 31)",DFS,Vertical,Q-Determinative,0.05,0.53,27,0,5000
29x31_DFS_3,"(29, 31)",DFS,Vertical,Q-Student,0.05,0.53,27,0,5000
29x31_DFS_3,"(29, 31)",DFS,Vertical,Q-Explorer,0.05,0.53,27,0,5000
31x11_AB_1,"(31, 11)",AldousBroder,Horizontal,Q-Determinative,0.14,0.56,22,42,179
31x11_AB_1,"(31, 11)",AldousBroder,Horizontal,Q-Student,0.14,0.56,22,42,116
31x11_AB_1,"(31, 11)",AldousBroder,Horizontal,Q-Explorer,0.14,0.56,22,42,290
31x11_AB_2,"(31, 11)",AldousBroder,Horizontal,Q-Determinative,0.17,0.56,22,24,82
31x11_AB_2,"(31, 11)",AldousBroder,Horizontal,Q-Student,0.17,0.56,22,24,36
31x11_AB_2,"(31, 11)",AldousBroder,Horizontal,Q-Explorer,0.17,0.56,22,24,151
31x11_AB_3,"(31, 11)",AldousBroder,Horizontal,Q-Determinative,0.17,0.56,23,48,186
31x11_AB_3,"(31, 11)",AldousBroder,Horizontal,Q-Student,0.17,0.56,23,48,149
31x11_AB_3,"(31, 11)",AldousBroder,Horizontal,Q-Explorer,0.17,0.56,23,48,351
31x11_BT_1,"(31, 11)",BinaryTree,Horizontal,Q-Determinative,0.14,0.57,22,18,59
31x11_BT_1,"(31, 11)",BinaryTree,Horizontal,Q-Student,0.14,0.57,22,18,25
31x11_BT_1,"(31, 11)",BinaryTree,Horizontal,Q-Explorer,0.14,0.57,22,18,109
31x11_BT_2,"(31, 11)",BinaryTree,Horizontal,Q-Determinative,0.11,0.57,22,12,31
31x11_BT_2,"(31, 11)",BinaryTree,Horizontal,Q-Student,0.11,0.57,22,12,14
31x11_BT_2,"(31, 11)",BinaryTree,Horizontal,Q-Explorer,0.11,0.57,22,12,80
31x11_BT_3,"(31, 11)",BinaryTree,Horizontal,Q-Determinative,0.22,0.57,25,20,81
31x11_BT_3,"(31, 11)",BinaryTree,Horizontal,Q-Student,0.22,0.57,25,20,29
31x11_BT_3,"(31, 11)",BinaryTree,Horizontal,Q-Explorer,0.22,0.57,25,20,160
31x11_DFS_1,"(31, 11)",DFS,Horizontal,Q-Determinative,0.19,0.56,9,20,58
31x11_DFS_1,"(31, 11)",DFS,Horizontal,Q-Student,0.19,0.56,9,20,31
31x11_DFS_1,"(31, 11)",DFS,Horizontal,Q-Explorer,0.19,0.56,9,20,128
31x11_DFS_2,"(31, 11)",DFS,Horizontal,Q-Determinative,0.14,0.56,11,58,236
31x11_DFS_2,"(31, 11)",DFS,Horizontal,Q-Student,0.14,0.56,11,58,186
31x11_DFS_2,"(31, 11)",DFS,Horizontal,Q-Explorer,0.14,0.56,11,58,486
31x11_DFS_3,"(31, 11)",DFS,Horizontal,Q-Determinative,0.14,0.56,9,20,86
31x11_DFS_3,"(31, 11)",DFS,Horizontal,Q-Student,0.14,0.56,9,20,27
31x11_DFS_3,"(31, 11)",DFS,Horizontal,Q-Explorer,0.14,0.56,9,20,138
31x13_AB_1,"(31, 13)",AldousBroder,Horizontal,Q-Determinative,0.07,0.56,29,68,369
31x13_AB_1,"(31, 13)",AldousBroder,Horizontal,Q-Student,0.07,0.56,29,68,331
31x13_AB_1,"(31, 13)",AldousBroder,Horizontal,Q-Explorer,0.07,0.56,29,68,532
31x13_AB_2,"(31, 13)",AldousBroder,Horizontal,Q-Determinative,0.07,0.56,27,36,180
31x13_AB_2,"(31, 13)",AldousBroder,Horizontal,Q-Student,0.07,0.56,27,36,67
31x13_AB_2,"(31, 13)",AldousBroder,Horizontal,Q-Explorer,0.07,0.56,27,36,257
31x13_AB_3,"(31, 13)",AldousBroder,Horizontal,Q-Determinative,0.07,0.56,27,32,112
31x13_AB_3,"(31, 13)",AldousBroder,Horizontal,Q-Student,0.07,0.56,27,32,58
31x13_AB_3,"(31, 13)",AldousBroder,Horizontal,Q-Explorer,0.07,0.56,27,32,238
31x13_BT_1,"(31, 13)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,25,22,87
31x13_BT_1,"(31, 13)",BinaryTree,Horizontal,Q-Student,0.07,0.56,25,22,31
31x13_BT_1,"(31, 13)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,25,22,164
31x13_BT_2,"(31, 13)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,26,28,115
31x13_BT_2,"(31, 13)",BinaryTree,Horizontal,Q-Student,0.07,0.56,26,28,47
31x13_BT_2,"(31, 13)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,26,28,203
31x13_BT_3,"(31, 13)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,24,20,77
31x13_BT_3,"(31, 13)",BinaryTree,Horizontal,Q-Student,0.07,0.56,24,20,27
31x13_BT_3,"(31, 13)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,24,20,157
31x13_DFS_1,"(31, 13)",DFS,Horizontal,Q-Determinative,0.07,0.56,13,84,1486
31x13_DFS_1,"(31, 13)",DFS,Horizontal,Q-Student,0.07,0.56,13,84,817
31x13_DFS_1,"(31, 13)",DFS,Horizontal,Q-Explorer,0.07,0.56,13,84,1199
31x13_DFS_2,"(31, 13)",DFS,Horizontal,Q-Determinative,0.07,0.56,12,78,647
31x13_DFS_2,"(31, 13)",DFS,Horizontal,Q-Student,0.07,0.56,12,78,678
31x13_DFS_2,"(31, 13)",DFS,Horizontal,Q-Explorer,0.07,0.56,12,78,600
31x13_DFS_3,"(31, 13)",DFS,Horizontal,Q-Determinative,0.07,0.56,11,0,5000
31x13_DFS_3,"(31, 13)",DFS,Horizontal,Q-Student,0.07,0.56,11,0,5000
31x13_DFS_3,"(31, 13)",DFS,Horizontal,Q-Explorer,0.07,0.56,11,0,5000
31x15_AB_1,"(31, 15)",AldousBroder,Horizontal,Q-Determinative,0.11,0.55,30,56,215
31x15_AB_1,"(31, 15)",AldousBroder,Horizontal,Q-Student,0.11,0.55,30,56,157
31x15_AB_1,"(31, 15)",AldousBroder,Horizontal,Q-Explorer,0.11,0.55,30,56,409
31x15_AB_2,"(31, 15)",AldousBroder,Horizontal,Q-Determinative,0.15,0.55,32,54,243
31x15_AB_2,"(31, 15)",AldousBroder,Horizontal,Q-Student,0.15,0.55,32,54,114
31x15_AB_2,"(31, 15)",AldousBroder,Horizontal,Q-Explorer,0.15,0.55,32,54,395
31x15_AB_3,"(31, 15)",AldousBroder,Horizontal,Q-Determinative,0.1,0.55,29,26,87
31x15_AB_3,"(31, 15)",AldousBroder,Horizontal,Q-Student,0.1,0.55,29,26,40
31x15_AB_3,"(31, 15)",AldousBroder,Horizontal,Q-Explorer,0.1,0.55,29,26,202
31x15_BT_1,"(31, 15)",BinaryTree,Horizontal,Q-Determinative,0.16,0.55,29,22,86
31x15_BT_1,"(31, 15)",BinaryTree,Horizontal,Q-Student,0.16,0.55,29,22,35
31x15_BT_1,"(31, 15)",BinaryTree,Horizontal,Q-Explorer,0.16,0.55,29,22,168
31x15_BT_2,"(31, 15)",BinaryTree,Horizontal,Q-Determinative,0.16,0.55,32,30,146
31x15_BT_2,"(31, 15)",BinaryTree,Horizontal,Q-Student,0.16,0.55,32,30,52
31x15_BT_2,"(31, 15)",BinaryTree,Horizontal,Q-Explorer,0.16,0.55,32,30,246
31x15_BT_3,"(31, 15)",BinaryTree,Horizontal,Q-Determinative,0.15,0.55,29,22,100
31x15_BT_3,"(31, 15)",BinaryTree,Horizontal,Q-Student,0.15,0.55,29,22,39
31x15_BT_3,"(31, 15)",BinaryTree,Horizontal,Q-Explorer,0.15,0.55,29,22,187
